,object_id,name,email,creation_source,last_session_creation_time,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,year,month,time,user_type
36166,9638,Lawrence Sophie,sophielawrence@hotmail.com,PERSONAL_PROJECTS,1369465715.0,1,1,64,0.0,2013,5,7.08,0
36167,9639,Allman Jamie,hoblcdhd@sgbnn.com,GUEST_INVITE,1396537099.0,0,0,34,6102.0,2014,4,14.58,0
36168,9640,Propst Maria,mariapropst@yahoo.com,ORG_INVITE,1396526418.0,1,0,0,3551.0,2014,3,12.0,0
36169,9641,Correia Matilde,matildebarbosacorreia@jourrapide.com,ORG_INVITE,1400885081.0,1,0,232,6886.0,2012,10,22.44,1
36225,9642,Rivenburg Winford,winfordhrivenburg@yahoo.com,ORG_INVITE,1388508311.0,0,0,10,9023.0,2013,12,16.45,0
36226,9643,Gurney Leo,leogurney@cuvox.de,GUEST_INVITE,1370745491.0,0,0,14,10687.0,2013,6,2.38,0
36227,9644,Bishop Shannon,shannonbishop@hotmail.com,ORG_INVITE,1401922344.0,1,0,106,8623.0,2013,11,22.52,1
36241,9645,Bak Kasper,kaspersbak@gustr.com,ORG_INVITE,1401846996.0,1,1,273,11960.0,2013,2,1.56,1
36301,9646,Friedmann Birgit,birgitfriedmann@hotmail.com,ORG_INVITE,0.0,0,0,179,975.0,2014,4,23.15,0
36302,9647,Brandt Malou,malouobrandt@cuvox.de,GUEST_INVITE,1389148377.0,0,0,31,4845.0,2014,1,2.32,0
36303,9648,Schaefer Thorsten,thorstenschaefer@cuvox.de,PERSONAL_PROJECTS,0.0,0,0,24,0.0,2013,3,9.02,0
36304,9649,Barros Julieta,julietarochabarros@yahoo.com,SIGNUP,1398046717.0,0,0,8,0.0,2014,4,2.18,0
36305,9650,Birch Corey,coreybirch@gmail.com,PERSONAL_PROJECTS,0.0,0,0,128,0.0,2012,11,12.07,0
36306,9651,Hedegaard Nansen,nansenahedegaard@cuvox.de,GUEST_INVITE,1367811000.0,1,0,102,4337.0,2013,5,3.3,0
36307,9652,Mathiasen Line,linetmathiasen@gmail.com,SIGNUP_GOOGLE_AUTH,1401919503.0,1,0,40,0.0,2013,12,22.05,1
36317,9653,Henry Keira,keirahenry@yahoo.com,GUEST_INVITE,1348337127.0,0,0,107,7676.0,2012,9,18.05,0
36318,9654,Bautista Richard,richardjbautista@gmail.com,SIGNUP_GOOGLE_AUTH,1397873008.0,0,0,91,0.0,2014,4,2.03,0
36319,9655,Schiffer Tom,tomschiffer@gmail.com,SIGNUP_GOOGLE_AUTH,1352374443.0,0,0,258,0.0,2012,11,11.34,0
36320,9656,Mulkey Maria,mariacmulkey@hotmail.com,SIGNUP,1366329535.0,0,0,379,0.0,2013,4,23.58,0
36321,9657,Sladen Emily,emilysladen@cuvox.de,GUEST_INVITE,1348155321.0,0,0,137,3987.0,2012,9,15.35,0
36322,9658,Gomes Estevan,estevansantosgomes@gmail.com,SIGNUP_GOOGLE_AUTH,1359436630.0,0,0,27,0.0,2013,1,5.17,0
36323,9659,Cavalcanti Giovana,giovanarochacavalcanti@yahoo.com,SIGNUP,1386249876.0,0,0,244,0.0,2013,12,13.24,0
36324,9660,Mathiesen Malthe,malthecmathiesen@yahoo.com,SIGNUP,1401547893.0,0,0,116,0.0,2013,4,14.51,1
36360,9661,Araujo Lu�s,luismeloaraujo@gmail.com,ORG_INVITE,1346772863.0,0,0,189,6701.0,2012,7,15.34,0
36361,9662,Ali Bradley,bradleyali@jourrapide.com,ORG_INVITE,1392980024.0,1,1,352,11015.0,2014,2,10.53,0
36362,9663,Howell Lara,laradhowell@jourrapide.com,GUEST_INVITE,1400140492.0,1,0,0,3890.0,2014,5,7.54,0
36363,9664,Mercado Ginger,borriqfd@zpcpu.com,PERSONAL_PROJECTS,0.0,0,0,0,0.0,2013,7,20.34,0
36364,9665,Henriksen Silas,silasmhenriksen@gmail.com,PERSONAL_PROJECTS,1386379591.0,0,0,51,0.0,2013,12,1.26,0
36365,9666,Anaya Daniel,danielbanaya@gmail.com,SIGNUP_GOOGLE_AUTH,1368943338.0,1,0,207,0.0,2013,5,6.02,0
36366,9667,Phillips Libby,libbyphillips@gustr.com,GUEST_INVITE,1398215558.0,0,0,141,11750.0,2014,4,1.12,0
36367,9668,Overgaard Nanna,nannakovergaard@jourrapide.com,ORG_INVITE,0.0,0,0,42,6742.0,2013,6,11.48,0
36368,9669,Saenger Frank,franksaenger@yahoo.com,ORG_INVITE,1401348619.0,0,0,278,966.0,2014,5,7.3,0
36369,9670,Brock Dakota,dakotabrock@gustr.com,ORG_INVITE,1400878923.0,0,0,265,9083.0,2014,4,21.02,1
36370,9671,Hofmann Anke,ankehofmann@yahoo.com,PERSONAL_PROJECTS,0.0,0,0,130,0.0,2014,2,17.47,0
36371,9672,Moffat James,jamesmoffat@hotmail.com,GUEST_INVITE,1367839315.0,1,0,257,6548.0,2013,5,11.21,0
36372,9673,Bertelsen Lea,leajbertelsen@yahoo.com,PERSONAL_PROJECTS,0.0,0,0,93,0.0,2013,5,3.31,0
36373,9674,Gomes Marisa,marisacastrogomes@hotmail.com,GUEST_INVITE,1395611560.0,0,0,217,6370.0,2014,3,21.52,0
36374,9675,Reibey Samantha,samanthareibey@gustr.com,SIGNUP,1353732239.0,0,0,65,0.0,2012,11,4.43,0
36375,9676,Tyler Tegan,demzmkqa@cksla.com,ORG_INVITE,0.0,0,0,101,5885.0,2012,9,4.54,0
36376,9677,Ohl Judy,tuqvicjp@wrttl.com,GUEST_INVITE,1356599733.0,1,1,28,8060.0,2012,12,9.15,0
36377,9678,Litchfield Eden,edenlitchfield@yahoo.com,ORG_INVITE,0.0,0,0,406,130.0,2014,3,14.08,0
36378,9679,Ferrell Michael,michaeleferrell@jourrapide.com,ORG_INVITE,1401769143.0,0,0,282,10163.0,2013,9,4.19,1
36397,9680,Maier Felix,felixmaier@hotmail.com,SIGNUP,1400172055.0,0,0,24,0.0,2014,5,16.4,0
36398,9681,Rhoads Richard,ynthydqv@hywms.com,SIGNUP,1386655806.0,0,0,6,0.0,2013,12,6.1,0
36399,9682,Butler John,johnlbutler@yahoo.com,ORG_INVITE,1396879458.0,0,0,332,5144.0,2014,4,14.04,0
36400,9683,Jensen Naja,najajjensen@jourrapide.com,PERSONAL_PROJECTS,1401880526.0,0,0,92,0.0,2014,1,11.15,1
36403,9684,Silva Pedro,pedroferreirasilva@hotmail.com,ORG_INVITE,1400985447.0,0,0,284,9272.0,2014,3,2.37,1
36404,9685,Naumann Lukas,hgixqjxl@mehzd.com,ORG_INVITE,1341465757.0,1,1,6,4302.0,2012,7,5.22,0
36405,9686,Finlayson Caleb,calebfinlayson@cuvox.de,SIGNUP,1399960272.0,1,1,116,0.0,2014,5,5.51,0
36406,9687,Carpenter Elise,elisecarpenter@jourrapide.com,ORG_INVITE,1373344693.0,1,0,286,6888.0,2013,7,4.38,0
36407,9688,Coveny Taj,tajcoveny@yahoo.com,GUEST_INVITE,1401664321.0,0,0,93,7296.0,2014,5,23.12,0
36408,9689,Bowe Ruby,rubybowe@gmail.com,ORG_INVITE,1375499788.0,0,0,62,6171.0,2013,8,3.16,0
36409,9690,Olesen Jeppe,jepperolesen@hotmail.com,SIGNUP,0.0,1,0,91,0.0,2013,10,6.44,0
36410,9691,Bohm Felix,felixbohm@yahoo.com,ORG_INVITE,1401851394.0,0,0,185,11083.0,2012,8,3.09,1
36479,9692,Vasquez Charles,charlessvasquez@gmail.com,ORG_INVITE,1350824476.0,0,0,78,9692.0,2012,10,13.01,0
36480,9693,Cavalcanti Lucas,lucasoliveiracavalcanti@yahoo.com,GUEST_INVITE,1372667624.0,0,0,15,2147.0,2013,7,8.33,0
36481,9694,Ruiz Linda,lindatruiz@gmail.com,ORG_INVITE,1401884320.0,0,0,84,1053.0,2013,1,12.18,1
36541,9695,Costa Julian,julianribeirocosta@jourrapide.com,SIGNUP,1383991736.0,0,0,52,0.0,2013,9,10.08,0
36542,9696,Lorenzen Hjalte,hjaltetlorenzen@hotmail.com,ORG_INVITE,1400888729.0,0,0,29,2485.0,2014,5,23.45,0
36543,9697,McKenzie John,johnmckenzie@yahoo.com,ORG_INVITE,0.0,0,0,49,8028.0,2013,5,8.41,0
36544,9698,Scholz Stefanie,stefaniescholz@jourrapide.com,ORG_INVITE,1384233634.0,0,0,257,6548.0,2013,9,5.2,0
36545,9699,Barros Evelyn,evelynferreirabarros@gmail.com,GUEST_INVITE,1386919995.0,0,0,60,2354.0,2013,6,7.33,1
36553,9700,Peters Luca,lucapeters@cuvox.de,ORG_INVITE,1351700660.0,0,0,413,9700.0,2012,10,16.24,0
36554,9701,Bradley Jane,okimknlq@ufqlk.com,ORG_INVITE,1378454230.0,0,0,6,11999.0,2013,9,7.57,0
36555,9702,Bachmeier Jan,janbachmeier@yahoo.com,ORG_INVITE,1345743404.0,0,0,19,9349.0,2012,8,17.36,0
36556,9703,Howarth Aidan,aidanhowarth@jourrapide.com,PERSONAL_PROJECTS,0.0,1,0,22,0.0,2012,9,7.35,0
36557,9704,Dawn Matthew,matthewdawn@yahoo.com,SIGNUP,1400877495.0,0,0,0,0.0,2014,4,20.38,0
36558,9705,Pratt Lara,larapratt@yahoo.com,GUEST_INVITE,1386908431.0,0,0,397,10050.0,2013,12,4.2,0
36559,9706,Seymour-Symers Isabelle,isabelleseymour-symers@jourrapide.com,PERSONAL_PROJECTS,0.0,0,0,253,0.0,2013,2,2.41,0
36560,9707,Dahl Janet,janetndahl@gmail.com,ORG_INVITE,0.0,0,0,8,2185.0,2013,1,1.51,0
36561,9708,Pereira Bruna,brunalimapereira@yahoo.com,GUEST_INVITE,1384604297.0,1,0,204,5589.0,2013,11,12.18,0
36562,9709,Charlton Louie,louiecharlton@yahoo.com,ORG_INVITE,0.0,0,0,86,2608.0,2012,11,21.13,0
36563,9710,Shaw Tilly,tillyshaw@cuvox.de,ORG_INVITE,1398679177.0,0,0,45,8163.0,2014,4,9.59,0
36564,9711,Almeida Andr�,andrecorreiaalmeida@hotmail.com,SIGNUP,1370240926.0,0,0,44,0.0,2013,6,6.28,0
36565,9712,Hersom Marvin,marvinehersom@gustr.com,ORG_INVITE,1379359185.0,0,0,25,3944.0,2013,9,19.19,0
36566,9713,Vogel Matthias,matthiasvogel@yahoo.com,PERSONAL_PROJECTS,0.0,0,0,40,0.0,2013,9,3.56,0
36567,9714,Simonsen Tosh,toshasimonsen@gmail.com,SIGNUP_GOOGLE_AUTH,1366837962.0,0,0,30,0.0,2013,4,21.12,0
36568,9715,Friedman Kevin,kevinfriedman@hotmail.com,GUEST_INVITE,1400212828.0,1,0,398,11174.0,2014,5,4.0,0
36569,9716,Eichelberger Andrea,andreaeichelberger@gustr.com,ORG_INVITE,0.0,1,1,257,6548.0,2014,5,4.12,0
36570,9717,Laursen Trine,trinemlaursen@jourrapide.com,ORG_INVITE,1397452717.0,0,0,362,4570.0,2013,12,5.18,0
36571,9718,Hulme-Moir Scarlett,scarletthulme-moir@jourrapide.com,ORG_INVITE,0.0,1,0,14,2721.0,2014,5,6.05,0
36572,9719,Morgan Bella,bellamorgan@gmail.com,GUEST_INVITE,1368884408.0,0,0,292,2253.0,2013,5,13.4,0
36573,9720,Brookes Charles,charlesbrookes@yahoo.com,GUEST_INVITE,0.0,1,0,214,10901.0,2012,12,8.25,0
36574,9721,Rehfisch Alica,alicarehfisch@gmail.com,SIGNUP_GOOGLE_AUTH,1380962526.0,0,0,124,0.0,2013,9,8.42,0
36575,9722,Schmitt Sabine,sabineschmitt@jourrapide.com,SIGNUP,1401715830.0,0,0,4,0.0,2013,8,13.3,1
36588,9723,Throsby Eliza,elizathrosby@gmail.com,ORG_INVITE,1391199573.0,0,0,49,3322.0,2014,1,20.19,0
36589,9724,Field Eve,evefield@gmail.com,ORG_INVITE,1401072935.0,1,1,13,7816.0,2012,10,2.55,1
36657,9725,Dias Giovana,giovanamartinsdias@gmail.com,SIGNUP_GOOGLE_AUTH,1380150970.0,0,0,86,0.0,2013,9,23.16,0
36658,9726,Long John,johnlong@cuvox.de,ORG_INVITE,1343772687.0,0,0,58,1864.0,2012,7,22.11,0
36659,9727,Bar Alexander,alexanderbar@gmail.com,SIGNUP,1400911142.0,0,0,104,0.0,2014,3,5.59,0
36660,9728,Kaufmann Dirk,dirkkaufmann@hotmail.com,GUEST_INVITE,1400747807.0,0,0,38,1824.0,2012,6,8.36,1
36734,9729,Kuefer Silke,silkekuefer@gmail.com,SIGNUP_GOOGLE_AUTH,1396070064.0,0,1,40,0.0,2014,3,5.14,0
36735,9730,Johnsen Patrick,patricknjohnsen@jourrapide.com,PERSONAL_PROJECTS,0.0,0,0,392,0.0,2013,7,14.55,0
36736,9731,Castro Vit�ria,vitoriacardosocastro@cuvox.de,GUEST_INVITE,0.0,0,0,159,1750.0,2013,8,9.18,0
36737,9732,Barros Douglas,shfiwkjr@hkdmy.com,PERSONAL_PROJECTS,0.0,1,0,360,0.0,2013,2,2.58,0
36738,9733,Parkin Audrey,audreyparkin@cuvox.de,PERSONAL_PROJECTS,1397874078.0,0,0,23,0.0,2014,4,2.21,0
36739,9734,Rocha Camila,camilaoliveirarocha@yahoo.com,ORG_INVITE,1369865668.0,1,1,46,4593.0,2013,5,22.14,0
36740,9735,Pereira Christopher,christophervpereira@gmail.com,GUEST_INVITE,0.0,0,0,98,723.0,2013,2,0.2,0
36741,9736,Clapp Summer,summerclapp@yahoo.com,PERSONAL_PROJECTS,0.0,1,1,10,0.0,2012,11,9.01,0
36742,9737,Moeller Lea,leamoeller@hotmail.com,PERSONAL_PROJECTS,1396497239.0,0,0,28,0.0,2014,2,3.53,0
36743,9738,Frei Peter,peterfrei@jourrapide.com,PERSONAL_PROJECTS,1346432523.0,0,0,171,0.0,2012,8,17.02,0
36744,9739,Rocha Diogo,diogoaraujorocha@jourrapide.com,ORG_INVITE,1370065280.0,0,0,290,861.0,2013,5,5.41,0
36745,9740,Barnes Henry,henrybarnes@gustr.com,GUEST_INVITE,1401387731.0,0,0,281,11135.0,2014,5,18.22,0
36746,9741,Jakobsen Adam,adamnjakobsen@yahoo.com,PERSONAL_PROJECTS,1400956350.0,0,0,183,0.0,2014,5,18.32,0
36747,9742,Pedersen Michelle,michellempedersen@gmail.com,ORG_INVITE,1401855769.0,0,0,263,3096.0,2014,1,4.22,1
36753,9743,Dam Mathilde,mathildepdam@gmail.com,ORG_INVITE,1358691078.0,0,0,34,1381.0,2013,1,14.11,0
36754,9744,Basser Isaac,isaacbasser@gustr.com,ORG_INVITE,1338854590.0,0,0,183,9744.0,2012,6,0.03,0
36755,9745,Burns Ella,ellaburns@gustr.com,ORG_INVITE,1354298712.0,1,1,141,11750.0,2012,11,18.05,0
36756,9746,Taylor Aubrey,aubreyataylor@jourrapide.com,PERSONAL_PROJECTS,1401907323.0,0,0,206,0.0,2013,3,18.42,1
36803,9747,Delacruz Linda,lindajdelacruz@yahoo.com,ORG_INVITE,1401859304.0,0,0,34,8657.0,2013,9,5.21,1
36825,9748,Schwartz Luca,lucaschwartz@hotmail.com,GUEST_INVITE,1363884647.0,0,0,196,9223.0,2013,3,16.5,0
36826,9749,Jespersen Lucas,lucassjespersen@gustr.com,ORG_INVITE,1380432315.0,0,0,399,7107.0,2013,9,5.25,0
36827,9750,Fitzgerald Aaron,aaronfitzgerald@gmail.com,PERSONAL_PROJECTS,1401808286.0,1,1,274,0.0,2014,4,15.11,0
36828,9751,Kennedy Abbie,abbiekennedy@yahoo.com,SIGNUP,1400665309.0,0,0,12,0.0,2012,10,9.41,1
36884,9752,Ferreira Rodrigo,rodrigorochaferreira@yahoo.com,ORG_INVITE,1374478146.0,0,0,124,1932.0,2013,7,7.29,0
36885,9753,Lung Claudia,claudiaelung@yahoo.com,ORG_INVITE,1383089404.0,0,0,164,11817.0,2013,10,23.3,0
36886,9754,Newman-Morris Koby,kobynewman-morris@gmail.com,SIGNUP_GOOGLE_AUTH,1400991911.0,0,0,72,0.0,2013,7,4.25,1
36906,9755,Nilsson Mimir,mimiranilsson@yahoo.com,ORG_INVITE,1365412809.0,0,0,94,1525.0,2013,4,9.2,0
36907,9756,Culbertson Nancy,nancyeculbertson@gustr.com,ORG_INVITE,1385920661.0,1,0,211,3756.0,2013,12,17.57,0
36908,9757,Traugott David,davidtraugott@yahoo.com,PERSONAL_PROJECTS,0.0,0,0,1,0.0,2012,7,6.1,0
36909,9758,Juhl Andrea,andreabjuhl@gmail.com,SIGNUP,1401466831.0,0,0,141,0.0,2014,5,16.2,0
36910,9759,Connibere Hayley,hayleyconnibere@jourrapide.com,SIGNUP,1374199877.0,0,0,361,0.0,2013,7,2.11,0
36911,9760,Theissen Bernd,berndtheissen@gmail.com,GUEST_INVITE,0.0,1,0,165,4622.0,2012,9,2.52,0
36912,9761,Herron Kiara,kiaraherron@jourrapide.com,PERSONAL_PROJECTS,1388236722.0,0,0,96,0.0,2013,12,13.18,0
36913,9762,Mills Wallace,wallaceamills@yahoo.com,ORG_INVITE,1373968972.0,0,0,6,7199.0,2013,7,10.02,0
36914,9763,Christoffersen Mike,miketchristoffersen@yahoo.com,SIGNUP,1350242681.0,1,0,6,0.0,2012,10,19.24,0
36915,9764,Delgado Nathaniel,nathanielgdelgado@gmail.com,GUEST_INVITE,1342864095.0,0,0,192,1722.0,2012,7,9.48,0
36916,9765,Correia Paulo,pauloalmeidacorreia@gustr.com,ORG_INVITE,1379181472.0,0,0,95,3726.0,2013,9,17.57,0
36917,9766,Burrows Olivia,oliviaburrows@gmail.com,SIGNUP_GOOGLE_AUTH,1351486399.0,0,0,134,0.0,2012,10,4.53,0
36918,9767,Govett Alex,alexgovett@yahoo.com,PERSONAL_PROJECTS,0.0,1,0,371,0.0,2013,3,0.04,0
36919,9768,Stjohn Samuel,samuelsstjohn@gmail.com,SIGNUP_GOOGLE_AUTH,1401783354.0,1,1,9,0.0,2014,2,8.15,1
36920,9769,Webb Scott,scottwebb@jourrapide.com,ORG_INVITE,1343120701.0,0,0,3,10370.0,2012,7,9.05,0
36921,9770,Bergmann Robert,ljkauyli@hmoia.com,ORG_INVITE,0.0,1,1,32,4538.0,2012,8,13.53,0
36922,9771,Parry Anthony,anthonyparry@cuvox.de,ORG_INVITE,1401401549.0,1,1,413,1728.0,2012,11,22.12,1
36980,9772,Cole Charles,charlesmcole@yahoo.com,ORG_INVITE,0.0,0,0,6,9685.0,2014,5,0.49,0
36981,9773,Christensen Ditte,dittebchristensen@hotmail.com,PERSONAL_PROJECTS,1367799583.0,0,0,50,0.0,2013,5,0.19,0
36982,9774,Bosch Kristian,kristianbosch@hotmail.com,GUEST_INVITE,1345430383.0,1,0,262,464.0,2012,8,2.39,0
36983,9775,Gould Mohammad,mohammadgould@gustr.com,SIGNUP,1365284833.0,1,0,305,0.0,2013,4,21.47,0
36984,9776,Rutherford Holly,hollyrutherford@gmail.com,ORG_INVITE,1359584682.0,0,0,260,8817.0,2013,1,22.24,0
36985,9777,Struth Daniel,bdmczspw@ofixq.com,ORG_INVITE,1343627402.0,0,0,369,2803.0,2012,7,5.5,0
36986,9778,Sandes Evie,eviesandes@hotmail.com,ORG_INVITE,0.0,1,0,0,5801.0,2013,11,17.15,0
36987,9779,Harding Callum,callumharding@yahoo.com,ORG_INVITE,0.0,0,0,46,2052.0,2014,5,22.11,0
36988,9780,Kunze Jens,jenskunze@gmail.com,SIGNUP_GOOGLE_AUTH,1364283934.0,1,1,46,0.0,2013,3,7.45,0
36989,9781,Krogh L�rke,laerketkrogh@gmail.com,SIGNUP_GOOGLE_AUTH,1343541107.0,1,1,223,0.0,2012,7,5.51,0
36990,9782,Overgaard Sander,sandereovergaard@cuvox.de,ORG_INVITE,0.0,0,0,24,11163.0,2013,12,10.41,0
36991,9783,Kawakami Barbara,barbaragkawakami@gmail.com,ORG_INVITE,1372154218.0,0,0,37,7425.0,2013,6,9.56,0
36992,9784,Bach Rikke,rikkevbach@yahoo.com,ORG_INVITE,0.0,0,0,1,1031.0,2013,4,3.14,0
36993,9785,Keen Ellie,elliekeen@jourrapide.com,SIGNUP,1381600400.0,0,0,406,0.0,2013,10,17.53,0
36994,9786,Partain Doug,douglpartain@yahoo.com,ORG_INVITE,1399996390.0,0,0,35,1904.0,2014,2,15.53,1
36995,9787,Baecker Franziska,franziskabaecker@jourrapide.com,ORG_INVITE,1368060547.0,0,0,0,1646.0,2013,5,0.49,0
36996,9788,Egger Luca,lucaegger@gmail.com,ORG_INVITE,0.0,1,1,115,3861.0,2014,5,2.49,0
36997,9789,O'Brien Luke,lukeobrien@gmail.com,SIGNUP_GOOGLE_AUTH,1352900189.0,0,0,389,0.0,2012,11,13.36,0
36998,9790,Iqbal Jennifer,jenniferiqbal@yahoo.com,ORG_INVITE,0.0,0,0,306,9790.0,2012,10,16.59,0
36999,9791,Grandi Jackson,jacksongrandi@jourrapide.com,ORG_INVITE,0.0,0,0,1,3722.0,2013,1,17.11,0
37000,9792,Nettlefold Hayden,haydennettlefold@yahoo.com,GUEST_INVITE,1360368694.0,0,0,197,10241.0,2013,2,0.11,0
37001,9793,Clemes Rory,roryclemes@yahoo.com,PERSONAL_PROJECTS,0.0,1,0,264,0.0,2013,1,13.06,0
37002,9794,Fernandes Rodrigo,keojbgbn@lopfh.com,SIGNUP,0.0,0,0,0,0.0,2013,9,11.02,0
37003,9795,Wirth J�rg,jorgwirth@gmail.com,SIGNUP_GOOGLE_AUTH,1348629363.0,0,0,330,0.0,2012,9,3.16,0
37004,9796,Hassell John,johnhassell@cuvox.de,PERSONAL_PROJECTS,0.0,0,0,206,0.0,2013,9,13.44,0
37005,9797,Oliveira Andr�,andrepereiraoliveira@gmail.com,SIGNUP_GOOGLE_AUTH,1364203537.0,0,0,86,0.0,2013,3,9.25,0
37006,9798,Fuhrmann Katharina,uczspxsx@kihnu.com,ORG_INVITE,0.0,0,0,6,9685.0,2013,7,12.35,0
37007,9799,Kruse Liv,livmkruse@jourrapide.com,ORG_INVITE,1347576244.0,1,1,26,9264.0,2012,9,22.44,0
37008,9800,Forro Rebecca,rebeccaforro@jourrapide.com,GUEST_INVITE,1380114396.0,0,0,184,8637.0,2013,9,13.06,0
37009,9801,Hodgson Piper,piperhodgson@yahoo.com,ORG_INVITE,1390108988.0,0,0,366,473.0,2014,1,5.23,0
37010,9802,Dresdner Sabine,sabinedresdner@jourrapide.com,GUEST_INVITE,1364343822.0,0,0,309,1544.0,2013,3,0.23,0
37011,9803,Clark Oscar,oscarclark@jourrapide.com,GUEST_INVITE,1393588427.0,1,1,398,7547.0,2014,2,11.53,0
37012,9804,Pinto Luana,luanasousapinto@yahoo.com,GUEST_INVITE,1348344188.0,0,0,355,4800.0,2012,9,20.03,0
37013,9805,Snyder Jim,jimvsnyder@gmail.com,SIGNUP_GOOGLE_AUTH,1367280167.0,1,0,12,0.0,2013,4,0.02,0
37014,9806,Ferreira Nicolash,nicolashcardosoferreira@yahoo.com,GUEST_INVITE,1401887227.0,0,0,202,7794.0,2013,6,13.07,1
37049,9807,Nussbaum Julia,julianussbaum@gmail.com,SIGNUP_GOOGLE_AUTH,1394278262.0,0,0,180,0.0,2014,1,11.31,0
37050,9808,Hahn Philipp,philipphahn@yahoo.com,PERSONAL_PROJECTS,1397979465.0,0,0,181,0.0,2014,4,7.37,0
37051,9809,McDonald Laurence,laurencemmcdonald@gmail.com,SIGNUP,0.0,0,0,135,0.0,2014,3,14.39,0
37052,9810,Naylor Brandon,brandonnaylor@gustr.com,SIGNUP,1344442930.0,1,1,296,0.0,2012,8,16.22,0
37053,9811,Gregersen Victoria,victoriargregersen@hotmail.com,GUEST_INVITE,0.0,0,0,192,9764.0,2013,10,4.18,0
37054,9812,Schofield Amelie,amelieschofield@gmail.com,GUEST_INVITE,1363575116.0,0,0,17,2806.0,2013,3,2.51,0
37055,9813,Kelley Matthew,matthewkelley@gmail.com,SIGNUP_GOOGLE_AUTH,1364832160.0,1,1,2,0.0,2013,3,16.02,0
37056,9814,Johnson Owen,owenjohnson@cuvox.de,PERSONAL_PROJECTS,0.0,0,0,1,0.0,2013,11,6.34,0
37057,9815,Correia Luiza,luizasilvacorreia@gmail.com,SIGNUP,1369869571.0,0,0,23,0.0,2013,5,23.19,0
37058,9816,Hernandez Adam,adamshernandez@hotmail.com,SIGNUP,1398287347.0,1,1,30,0.0,2014,4,21.09,0
37059,9817,Jakobsen Jonas,jonassjakobsen@jourrapide.com,ORG_INVITE,1383428695.0,0,0,141,9745.0,2013,11,21.44,0
37060,9818,Poulsen Sandra,sandraapoulsen@hotmail.com,GUEST_INVITE,1400017189.0,1,1,138,9899.0,2014,5,21.39,0
37061,9819,Luscombe Sara,saraluscombe@cuvox.de,PERSONAL_PROJECTS,1356101390.0,0,0,105,0.0,2012,9,14.49,0
37062,9820,Loewe Ines,inesloewe@gmail.com,SIGNUP_GOOGLE_AUTH,1364414520.0,1,1,82,0.0,2013,3,20.02,0
37063,9821,Saenger Ursula,ursulasaenger@hotmail.com,PERSONAL_PROJECTS,1397685108.0,0,0,191,0.0,2014,2,21.51,0
37064,9822,Taylor Heather,heathermtaylor@jourrapide.com,SIGNUP,1355982810.0,0,0,121,0.0,2012,12,5.53,0
37065,9823,Adamson Andre,andreladamson@hotmail.com,ORG_INVITE,1401799011.0,1,0,121,7757.0,2013,6,12.36,1
37099,9824,S�rensen Emil,emillsrensen@gmail.com,SIGNUP_GOOGLE_AUTH,1386867024.0,0,0,321,0.0,2013,12,16.5,0
37100,9825,Fernandes Paulo,paulorodriguesfernandes@cuvox.de,ORG_INVITE,1362007478.0,1,0,118,9434.0,2012,12,23.24,0
37101,9826,Waechter Steffen,steffenwaechter@yahoo.com,SIGNUP,1362071486.0,0,0,166,0.0,2013,2,17.11,0
37102,9827,Garrick Hannah,hannahgarrick@cuvox.de,PERSONAL_PROJECTS,0.0,1,0,27,0.0,2013,2,11.02,0
37103,9828,Wiseman Kenneth,kennethlwiseman@hotmail.com,GUEST_INVITE,1379838289.0,0,0,3,5193.0,2013,9,8.24,0
37104,9829,Christoffersen Jasmin,jasminmchristoffersen@hotmail.com,ORG_INVITE,0.0,0,0,32,47.0,2014,5,3.52,0
37105,9830,Ingram Amelia,ameliaingram@gmail.com,SIGNUP_GOOGLE_AUTH,1400521331.0,0,0,43,0.0,2014,5,17.42,0
37106,9831,Vestergaard Mohamed,mohamedlvestergaard@gustr.com,SIGNUP,1357959425.0,1,1,393,0.0,2013,1,2.57,0
37107,9832,Ellery Nicholas,nicholasellery@gmail.com,SIGNUP,1394641383.0,0,0,6,0.0,2014,3,16.23,0
37108,9833,Cunha Larissa,larissarochacunha@gmail.com,SIGNUP_GOOGLE_AUTH,1400500527.0,1,1,379,0.0,2013,12,11.55,0
37109,9834,Noble Harry,harrynoble@jourrapide.com,PERSONAL_PROJECTS,1398035596.0,0,0,20,0.0,2014,4,23.13,0
37110,9835,Lightfoot Evelyn,evelynjlightfoot@jourrapide.com,ORG_INVITE,1395759666.0,0,0,86,2608.0,2014,3,15.01,0
37111,9836,Carlsen Michael,lrfwwrsr@dpphp.com,SIGNUP,1390359814.0,0,0,286,0.0,2014,1,3.03,0
37112,9837,Koch Anna,annaakoch@gmail.com,PERSONAL_PROJECTS,1370045031.0,0,0,52,0.0,2013,4,0.03,0
37113,9838,Connolly Abbie,abbieconnolly@gustr.com,GUEST_INVITE,1346085435.0,0,0,108,6808.0,2012,8,16.37,0
37114,9839,Schroeder Anna,annaschroeder@yahoo.com,SIGNUP,1399558982.0,0,0,298,0.0,2014,4,14.23,0
37115,9840,Almeida Carlos,carlosribeiroalmeida@gustr.com,ORG_INVITE,0.0,1,1,226,1551.0,2013,6,10.52,0
